RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
394770,"Lansing, MI",105,104300,101800,98700,95100,97700,96300,95700,90100,83900,78800,76900,73800,70200,65100,65200,66800,72000,78100,83100,81100,81700,80500,81000,76100,77500,79800,84200,80700,77100,69400,69400,68100,72200,72900,75500,72800,67900,64200,67300,70700,71100,68800,66500,67900,68300,68800,68900,73400,73300,74100,72300,78200,78900,80100,78700,79300,80100,83900,84700,82600,76300,80700,83900,90200,93600,98600,98300,99000,100400,103200,104900,102000,103900,101600,104800,105500,105700,104600,109400,117200,117800,111800,103700,103800,106000,109500,114700,116700,117700,116200,117700,116300,116000,113400,116000,119400,122100,121300,118000,117800,119200,120200,122200,124000,125500,127300,124400,126500,124000,127500,126200,125000,125700,126800,128800,126900,127300,128400,134200,137900,138500,135300,132200,130500,130600,130700,130400,132800,133700,137600,139300,147600,150000,147800,139600,138300,140300,145000,147600,147700,149000,146800,148200,157200,166400
394590,"Fayetteville, AR",106,140300,138600,135400,135500,133400,135900,132000,132500,128600,122800,120300,117400,126000,125000,126600,120700,121700,121800,124700,123600,122000,120100,119800,123100,124000,124000,123400,121200,122500,119900,121400,118200,120900,119600,117800,111100,108100,109700,111400,110400,109000,108100,110100,110000,113100,118900,123200,124800,122400,122600,122400,124300,126000,126300,129300,129400,130500,128200,129600,127700,130400,133500,135500,132700,130800,133800,134600,133100,129500,131800,130300,131500,129800,131400,134200,135900,136400,136700,137000,140200,140000,141500,141400,148000,146500,147400,143500,148500,150200,151000,149500,147100,148500,148900,152100,152700,155400,155800,157600,158400,158700,158500,158600,160600,162100,161100,162700,162700,163400,161300,161000,161900,163600,165200,167000,166800,169000,170100,171700,172400,173800,176100,176200,175900,175300,174800,177700,180000,182500,182500,183800,185300,186800,186600,189900,192200,196100,194500,194300,195100,202400,205500,204600,201700,
394971,"Pensacola, FL",107,144700,147200,147300,144400,143000,141100,140800,137600,141000,138200,138700,133400,132300,133300,133800,136300,136700,138600,137700,139100,138100,138000,131400,128200,125800,128600,126000,125600,123100,121300,124700,129400,135300,133900,129400,129800,124700,122700,120200,120200,118500,122800,126400,134600,129000,127400,116000,119900,121200,129700,127700,129500,130500,129900,129600,129500,129300,129500,129900,131000,130500,128300,127200,129000,131200,132200,130700,130800,130500,130500,120500,117200,114400,118500,123100,127200,129200,128700,130100,135300,136100,135100,135500,132900,133600,131900,135600,132900,132700,131500,133300,138200,139500,143300,141900,142500,141500,144500,146700,152600,152400,154500,152800,153000,153400,153400,154000,157100,157600,159900,159700,159800,161300,161900,163000,163700,166000,168500,165500,165700,168400,174800,173700,174100,174400,176800,177300,174900,175100,174900,177500,178700,177200,179600,181900,185500,187800,189500,192000,190000,197100,200800,200900,198900,202600
395195,"Visalia, CA",108,195800,189300,181900,174100,172600,169300,166400,163500,158400,151900,142900,135600,132400,125400,121400,120800,126500,129800,129700,127200,130200,130700,132800,130800,129300,128300,127300,125200,124300,122700,123100,120200,117900,117400,118100,116100,113200,110400,111200,111400,110800,112600,114000,115800,115300,115300,115100,112900,112100,114400,116100,116700,114100,118300,121200,126700,127100,130900,130300,131000,131300,134300,137200,139500,143200,145200,147700,149900,150300,150700,150200,155300,158600,160300,159700,157000,156600,157100,159100,162900,164600,166700,168600,168900,169200,168900,171800,175500,175200,174900,175300,177500,169600,170300,172100,182500,183100,184300,184500,185900,188800,190400,191800,190300,195000,197600,201900,200900,200000,200600,201200,203000,202800,205100,205200,205900,205000,206500,207800,216500,218800,218200,212900,213800,216100,218900,220800,219400,219900,220500,221700,226600,227200,231400,227300,227400,225200,227300,230900,233500,232000,233200,233500,240500,
395116,"Springfield, MO",109,124300,120900,118800,116700,115800,115400,117700,119600,118300,113700,114700,118900,122000,119800,116800,115900,114600,113900,114200,115000,113900,112600,116100,118800,120500,114700,111500,110900,110200,112200,113000,114500,111100,109700,112300,114800,114400,110300,105300,104100,104100,106900,108700,108300,106300,104400,104400,107900,107900,110500,112300,112200,111800,109300,109800,111200,112200,111300,109600,107700,111200,113300,118100,119300,121400,121900,123400,121200,120500,120000,120700,118700,115200,113900,115700,120000,122800,123900,120700,121100,121600,122400,123300,123100,125400,124600,125100,124800,125200,126700,127300,128500,126200,128500,129100,131700,130200,130900,130900,131500,131400,131400,132200,132500,134600,133700,133500,133200,135100,136800,135100,134700,132900,133900,133600,134600,135100,140900,145300,147200,145100,142500,144100,143300,142500,140500,142000,143900,145700,145200,145600,146100,148500,151300,153900,154100,154700,153100,154900,154300,153100,154000,155800,162400,163800
395244,"York, PA",110,154800,157600,154100,150000,147900,148700,149500,148100,145900,144500,145400,147100,148800,149200,149300,145400,143600,143000,148000,145700,147500,145900,146500,147600,145800,149600,145600,142300,136900,135100,138200,138700,142900,143400,147600,143000,138900,134300,134800,132300,131500,129800,135200,135700,137400,133300,135000,132600,132000,130700,134200,136300,134400,131600,132600,134700,136900,136400,135700,135400,136400,136700,135600,135200,136600,137400,137000,135500,135000,138300,139700,139000,138500,137600,135900,131900,131200,135300,138100,140200,138200,139800,138300,141300,140400,140000,142000,141200,140200,138400,143300,147800,149200,145900,145600,142400,142300,144300,148100,151300,150900,150400,149000,149400,150500,150300,153600,154400,153700,150500,149800,153000,155100,154800,154700,154100,159800,160600,160600,157800,158700,162400,163100,164500,162600,164900,164400,162400,161600,160100,167000,168200,174100,174600,175200,170300,167800,166000,171500,171700,174200,174900,175700,177600,
394596,"Flint, MI",111,79000,70900,66100,61700,61500,61800,59000,53800,49200,46400,48400,50800,50400,47400,45300,44300,43000,44600,45100,48000,51100,53400,55400,57000,56200,55700,49800,49900,46900,45400,44300,44100,45500,49300,52500,53200,49100,46000,40700,38900,39200,43600,45700,44400,43000,44400,42200,48900,45800,47000,41400,43300,44000,44900,46900,49300,55800,53800,55700,50100,52100,53700,54800,56700,56500,57500,59800,62000,61600,62400,61600,73400,66100,65000,58200,65600,69500,71500,74300,73000,72800,74200,75800,69200,69100,73100,87300,90900,90700,86600,85900,81000,81800,80100,80500,80300,82400,87100,88500,90600,93000,92500,92200,97300,99600,100800,97200,103600,105600,105100,100300,101700,104600,106700,107700,107500,110700,114600,128400,127100,128500,119400,116700,113800,113000,118200,116900,121100,122200,124100,134000,143900,144500,132700,120900,121600,122700,125100,122700,126100,125100,131900,134200,151200,
395019,"Reno, NV",112,274400,273100,265000,257800,249500,244200,239500,232000,224000,220900,214900,208900,198700,190400,180200,171600,168200,168500,171200,173900,175100,173900,173900,172700,169000,166300,162700,162300,162300,161300,159500,160600,159700,159600,153200,153700,151700,147200,142600,138300,137600,137400,138300,139800,139100,140600,138700,138800,135200,136700,138700,147800,151500,156700,158600,165200,171000,176700,180100,182600,181500,183900,188400,198600,202500,204500,202700,203200,203300,205700,208600,212200,212300,215600,218000,222200,223000,226700,225000,229300,238700,246400,250800,247900,251600,252100,254400,254600,257500,260400,263200,264300,265800,269300,272800,273600,274200,276800,278400,279800,280800,280000,282700,285500,290500,290300,291800,292400,296100,297400,300800,302800,313400,317300,319900,320100,324100,329800,338000,344000,349500,349800,348500,351000,348900,350000,348200,348600,351000,348400,348100,361000,363000,359100,344800,350900,361100,365100,364600,366600,369600,375600,386500,389900,
394338,"Asheville, NC",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181000,183500,182000,183600,185200,187800,185100,181900,182100,182100,185600,184400,187100,185200,188400,187900,189600,188500,191300,191400,193600,195700,198200,199000,195900,198000,200800,203900,204800,202700,203900,206300,206500,206000,207200,211800,215900,216200,219600,219700,220600,219400,223100,221500,223600,223300,229500,231700,232300,232400,232700,235300,235500,239200,239000,244100,248100,253600,248100,250400,250700,254900,247300,246700,246100,250200,250100,256000,252800,249800,254500,261800,271200,266100,264800,266100,265600,267200,264400,269800,272100,276800,280700,
394995,"Port St. Lucie, FL",114,178900,171900,163600,160700,154100,150500,145400,139500,136500,132800,130800,126800,122700,118900,114400,109000,106800,106000,108900,109600,110400,110300,109100,106500,101600,103700,105000,108800,107300,105000,103800,103100,105600,106300,106700,105000,105600,105100,106600,105500,102600,100700,100700,100900,104000,105900,108400,107600,107100,107900,110400,111000,111200,109600,109900,111400,110400,112500,114500,116300,115700,117800,120500,123900,125200,127100,127700,127100,128200,129400,131300,130700,130500,129500,128700,130400,132100,136700,137700,142400,143700,146200,149200,151700,151800,150500,149200,153700,156000,159500,160900,162400,165100,166000,169600,167500,170700,170100,176800,177100,179300,178500,180300,180200,180700,182000,183300,187100,190500,193400,194900,193900,194600,194100,197000,196900,199300,199700,202200,203400,206600,208500,210300,208600,208700,210400,211900,217300,217900,220000,217200,220100,218100,218800,217500,219000,218900,216100,221100,227600,233800,232900,232400,231100,235900
753917,"Santa Maria-Santa Barbara, CA",115,408000,411300,390900,356400,348200,339300,324100,307700,289700,286500,261800,256900,243900,260100,260700,282000,299200,323300,336100,341000,338300,334700,319400,318100,316700,336000,348300,336700,335400,350700,373700,375000,356300,351500,319500,323400,322100,343400,329400,324200,330100,336100,334300,305500,297400,304000,306500,299700,280900,289600,308500,322100,351900,356800,349100,354000,359800,399400,389100,397300,399200,415800,453300,464000,473800,448800,455400,456300,447800,441600,447200,466800,440300,440900,444400,461100,471500,482500,509700,499100,505000,510000,490100,469900,473600,500400,519600,506200,510000,510400,491100,478700,475100,493100,514500,526600,504200,492000,470100,512600,507600,542400,515400,524900,498200,511500,517600,528700,531500,536900,536300,545800,550400,551000,550300,567500,573600,578000,537300,549500,541000,567700,557800,557000,547500,537300,551700,571000,577300,576600,566500,559900,547100,560800,573700,580700,574400,575300,566300,570100,581200,609100,589200,624700,
394698,"Huntsville, AL",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130600,129400,127400,129000,126900,125800,125000,125400,126900,130200,131100,131500,131000,128500,130000,129400,128900,127900,128600,130100,131600,131000,131400,131600,133600,136000,135700,134200,133000,132200,131000,131500,133100,136700,139200,137900,135300,131800,132000,133500,137800,140200,140300,140700,141300,142800,143900,146400,148200,150400,147000,146600,144000,143900,144700,145200,145900,144700,145500,148500,148600,153000,155400,165800,167000,169500,169100,171900,170500,165700,162900,161800,163200,163700,168100,168500,169800,171600,174200,175100,175500,174500,174200,175600,179700,185900,195600,198400,195700,188000,194300
394612,"Fort Wayne, IN",117,95700,99000,94700,94700,91500,89900,91000,90100,92900,92700,88700,81500,83500,89300,94900,92900,92800,93400,98100,99600,101600,98900,83200,74700,74000,90000,95900,96400,94800,98400,101000,103700,104700,99200,94000,83600,86300,89300,96200,98100,96300,97700,96800,97600,92100,91700,90900,94300,99300,102400,104500,102400,102400,104400,107700,110400,106100,103700,102100,104400,101700,101100,103700,106100,108700,108200,107200,104300,104100,101400,100700,98200,102800,104100,106500,107300,109800,109500,110600,109900,109100,107100,105800,107100,107400,110700,113000,114700,114200,114500,114800,110600,110200,110600,117000,120800,123200,124300,122300,120400,118300,120000,121600,123900,122800,124700,128100,128400,127200,124200,124000,123300,123300,124200,125600,126800,130200,133200,136800,138200,137100,133600,131200,132400,133800,135100,135200,137400,140700,141500,141300,141900,143900,146500,146300,147200,144200,146300,149100,152100,153400,152900,153700,155300,156900
395050,"Salinas, CA",118,,,,,,,,,,,,,,,,,,,223500,230600,232300,240500,246200,249200,248700,241800,243300,247200,254700,250100,248800,250900,245400,238200,234100,237000,241000,241800,243000,247600,242100,245000,248800,254100,261100,260700,267500,259700,277500,278000,285600,260400,274200,283800,312200,304600,306400,310000,327200,331000,328800,329200,347800,365600,375800,385000,386400,392300,393500,399700,399700,406400,419100,427500,427200,417800,418000,422300,423800,427100,429400,426200,424100,431400,452300,456900,451200,445300,444400,450800,448400,459900,466600,477900,484900,487700,483500,483800,483100,485200,486500,489100,510900,507500,511000,493100,522900,530400,546200,531500,538800,561200,572300,572000,556900,553800,563900,566900,579700,569200,575700,576700,600000,589000,585100,557000,568800,576000,591700,594300,585600,579600,557800,556400,563500,567000,586500,587900,622600,611500,633100,616800,629400,627300,
395183,"Vallejo, CA",119,333400,328300,309800,291300,274600,260500,252000,241800,234300,218900,205600,196400,187800,183000,177800,176500,180000,183700,190200,191700,196700,202100,207600,203700,200000,196300,199600,197800,197800,193900,191500,190600,194700,196600,193100,184500,183300,181600,179900,173500,171000,171800,177300,181300,182500,180500,176600,174700,176800,178400,178700,179900,180400,181800,181900,192800,203100,210500,212800,213200,215800,218600,224800,232700,240900,252700,258100,262800,261200,263800,273800,276600,287900,286500,293200,289600,298600,299500,302900,297100,303400,307500,310700,315100,318000,319900,316100,318600,319300,323400,322200,326100,328300,330800,334600,340800,343700,346900,347600,349800,349500,357000,356600,361700,354100,365000,366800,373100,370700,375600,377600,380800,384400,387700,393800,395200,399300,402400,407600,413800,420000,419900,420900,416800,419900,421000,424100,424200,426700,421500,419100,412700,420600,422500,425400,421200,424700,428900,433100,435700,435300,437700,437900,443200,
394870,"Mobile, AL",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111700,113300,112400,113900,115800,116900,117500,118300,118100,119100,121000,137000,148100,153800,149300,138000,128900,119100,118100,124600,126200,130900,128700,129100,126100,125800,127800,128200,127400,127200,129500,130900,131400,133800,136700,136300,138000,146200
395015,"Reading, PA",121,137100,136100,137300,133400,138000,139900,140300,140700,142200,144000,140000,125100,124300,130600,139500,138800,135200,138100,138600,136600,138400,137100,134300,131600,133200,137400,139000,136700,133000,129300,129300,129400,133900,136100,142100,140900,138900,135800,133500,127900,126300,122300,124700,124600,128000,127000,128400,130200,133400,132100,129400,125300,124300,124800,128500,125700,127500,131100,135200,135100,129300,129000,128300,129900,129800,130100,125400,125500,129300,133500,138200,138400,139100,133100,130500,129700,132200,132600,136800,130000,125600,123300,127700,128700,129900,134400,134100,133200,132100,134400,132800,133200,132200,133300,132000,133000,130200,133000,134200,139500,138000,138400,138700,141000,143600,142200,143100,140300,143100,140700,143200,142600,143300,143900,142800,141700,138900,140900,142200,143800,143800,143500,144600,142200,144100,143600,144400,143900,149200,151100,150400,150100,153100,156800,153900,153600,154000,153900,153600,155400,157100,157200,154700,155600,162500
394746,"Killeen, TX",122,112300,109400,109100,107800,107200,105300,105600,104700,103900,104500,105400,110500,110700,111400,109000,108000,107100,109400,110300,113500,111800,112200,110600,112800,113700,115500,112500,111800,108000,108200,107900,111500,113900,118600,117400,117900,112800,110600,105700,106400,107000,109600,111500,117000,117100,116500,114800,115400,115200,114800,115000,115700,113100,114500,115000,117600,116200,121200,120300,117900,110200,107600,109700,111400,112200,111300,109300,111900,111500,112600,107600,106700,104100,106200,106200,109400,110700,113800,114900,115900,116300,120500,122700,123100,118400,118200,119600,123100,122300,121700,121600,121900,122500,120100,121600,124100,128400,128100,126600,123500,124500,124500,126500,131000,131300,131900,127800,130900,133100,133500,134200,133800,134900,134600,138900,140900,142600,141000,141000,140700,141500,143900,143600,143000,142600,144700,144400,144400,145100,146500,146200,147100,150000,152900,151800,150300,148500,152800,156700,161800,160600,158900,158400,163500,
394439,"Canton, OH",123,99900,98200,97200,93100,92400,88100,88600,83900,81600,75800,66600,64600,64400,72100,73800,78700,84800,84000,83100,83400,87700,91400,82200,79600,77100,81600,84500,85500,85900,77400,72200,70900,75700,78900,80100,80100,78300,78600,78700,80500,82800,82700,79100,80200,80500,87800,85100,90300,91000,93900,90700,90500,91900,90300,87400,83300,91300,89900,90400,88900,93300,96500,94800,96700,98900,101700,102600,103700,98300,96200,91000,94000,97400,105000,106600,106600,105600,106300,108200,107800,109900,105500,106500,104500,106100,103800,104100,105700,110500,111400,109100,108000,105800,107000,104800,106300,108300,112800,115700,116600,116000,115400,112900,111600,111500,118000,119400,122400,118900,120100,118400,118300,116800,115800,117800,118700,123100,124900,128400,128000,126400,123400,122300,119700,119500,119500,122100,123400,122900,124700,124700,132800,130200,131400,126100,127600,128100,125000,124900,124300,126700,133700,138100,147500,
394820,"Manchester, NH",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250100,250900,248000,246500,248400,249800,252400,258200,254800,254800,252100,259600,263200,264500,261300,262700,265000,269800,267000,266800,265500,269300,269300,271300,272000,274700,276800,276700,277600,283200,284400,287800,287900,298400
395048,"Salem, OR",125,194400,196700,199000,198800,193600,190100,184900,184900,186400,189300,196200,194700,192100,185500,184800,181600,178100,175900,175400,176400,177700,178800,173900,171600,172500,177000,174400,169800,165900,161400,158900,156700,157500,158500,156400,154300,152300,150700,149700,148000,148400,149800,152600,155900,154500,153900,152300,152800,152100,148900,146900,144600,147300,150700,155700,156600,156600,151200,152600,149300,152800,153000,157700,159100,161400,162700,167100,169300,171200,169300,166300,169100,171100,173200,173700,175600,178400,179800,181000,181700,181200,181200,180600,181300,183600,187000,190400,193100,195700,195500,194300,194500,196800,200500,203100,203300,202700,203100,208500,213200,214000,214900,216300,221200,224800,227200,229500,230800,234300,235400,237300,236800,236500,238900,241600,246200,249100,254600,259500,262900,264800,268200,267800,267000,266600,272200,273900,272600,272500,273800,276900,278700,281800,283800,281400,281700,280700,283200,282000,284500,285800,293400,298400,305500,309100
394520,"Davenport, IL",126,110100,110600,100700,96400,98900,98100,97500,93100,91600,94200,95500,101700,102300,103000,99800,101100,103300,103600,103200,101800,101400,101500,104700,108500,109600,106300,103700,102200,101400,102300,103800,105300,103800,99400,99300,100000,100200,100400,97300,100600,100500,104100,103800,102000,99200,96900,94500,99200,100200,105500,103000,105100,105700,105900,106500,104500,101600,100500,102000,111300,111500,112600,105900,108300,107300,108800,106700,105600,105800,106900,107900,107000,106200,105600,105900,106400,107100,108200,108200,107600,108100,107900,110900,113400,115500,113300,113000,113400,115700,115400,117300,117900,114100,111400,112000,115800,117600,116300,117100,116200,115800,116600,115800,115800,113800,117100,116000,111300,107300,108600,114700,116500,117800,117500,116400,116900,118200,120800,120600,126300,129500,132800,126700,123000,120500,119700,122500,124500,126300,121800,121300,124300,128100,128300,123600,126100,126000,130600,131400,131500,126300,123700,130800,142500,
394972,"Peoria, IL",127,122900,118900,108000,105100,106200,105900,104700,103700,104500,106400,103000,109700,107400,108500,101400,102800,104500,104100,105700,105500,103400,106000,107600,106700,102300,103600,106200,107300,104100,103100,97400,100300,102000,110600,111100,106600,102000,98800,98800,98300,98600,106600,109400,114200,106900,104300,102400,106800,110600,110600,112200,110500,110400,110000,112500,112900,112300,113000,106500,106700,102400,105500,105700,108300,112100,110100,109300,109200,108800,114300,112600,116700,111100,112200,110000,112400,114100,115700,113200,112300,114200,113800,117800,114100,115700,115100,119800,120400,117800,114700,113700,114700,111800,110400,107200,108600,112800,115700,115100,110900,109800,108900,111300,110600,115700,115600,117000,113700,114300,112300,111300,110100,108700,112100,113100,116900,116000,116400,122400,120500,119200,118300,118200,118900,114400,115400,116100,113200,112300,113900,117500,122700,119300,116300,112600,114300,112700,109800,109000,115000,119800,123100,124500,126000,127500
394898,"Myrtle Beach, SC",128,177800,179000,179200,178600,171700,166500,163200,162400,161800,159800,165400,164000,162000,154600,151100,151100,152400,151900,149200,146700,147100,149300,151900,151900,153600,151300,152400,146800,144500,143800,146600,145700,146700,145400,142300,137800,136200,138200,134800,132200,133300,134500,133600,131100,128700,127100,124900,125600,126400,129500,131200,132100,130300,130200,130800,131900,130400,132900,131300,133000,130500,132200,134000,133600,137000,139800,141700,141000,140200,141200,142800,142200,143200,146300,147800,150200,148400,148400,148900,150400,152000,151800,151000,152300,151400,151700,149000,151300,151900,153600,153400,153300,153300,153000,154900,146100,147100,144000,150900,150100,149800,152900,153400,154800,155000,156500,161400,162600,164100,164000,167700,167800,168900,167000,167500,167800,168200,170600,170400,171400,173000,175800,177200,178200,177900,178700,180700,183100,183000,182700,181900,183100,182600,182200,182900,183400,186100,186900,186900,184700,186900,188500,196400,200800,
